PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30993446","Epigenetic Modulators as Potential Multi-targeted Drugs Against Hedgehog Pathway for Treatment of Cancer","Singh AN, Sharma N.","Protein J. 2019 Oct;38(5):537-550. doi: 10.1007/s10930-019-09832-9.","Singh AN","Protein J","2019","2019/04/18","","","10.1007/s10930-019-09832-9"
"31846027","Evaluating the consistency of large-scale pharmacogenomic studies","Rahman R, Dhruba SR, Matlock K, De-Niz C, Ghosh S, Pal R.","Brief Bioinform. 2019 Sep 27;20(5):1734-1753. doi: 10.1093/bib/bby046.","Rahman R","Brief Bioinform","2019","2019/12/18","PMC6917220","","10.1093/bib/bby046"
"31500382","Identification of Transcriptional Markers and microRNA-mRNA Regulatory Networks in Colon Cancer by Integrative Analysis of mRNA and microRNA Expression Profiles in Colon Tumor Stroma","Uddin MN, Li M, Wang X.","Cells. 2019 Sep 8;8(9):1054. doi: 10.3390/cells8091054.","Uddin MN","Cells","2019","2019/09/11","PMC6769865","","10.3390/cells8091054"
"31477683","Epigenome-wide association study of depression symptomatology in elderly monozygotic twins","Starnawska A, Tan Q, Soerensen M, McGue M, Mors O, Børglum AD, Christensen K, Nyegaard M, Christiansen L.","Transl Psychiatry. 2019 Sep 2;9(1):214. doi: 10.1038/s41398-019-0548-9.","Starnawska A","Transl Psychiatry","2019","2019/09/04","PMC6718679","","10.1038/s41398-019-0548-9"
"31700903","Precision oncology for gallbladder cancer: insights from genetic alterations and clinical practice","Lin J, Dong K, Bai Y, Zhao S, Dong Y, Shi J, Shi W, Long J, Yang X, Wang D, Yang X, Zhao L, Hu K, Pan J, Sang X, Wang K, Zhao H.","Ann Transl Med. 2019 Sep;7(18):467. doi: 10.21037/atm.2019.08.67.","Lin J","Ann Transl Med","2019","2019/11/09","PMC6803238","","10.21037/atm.2019.08.67"
"31463421","GSVD- and tensor GSVD-uncovered patterns of DNA copy-number alterations predict adenocarcinomas survival in general and in response to platinum","Bradley MW, Aiello KA, Ponnapalli SP, Hanson HA, Alter O.","APL Bioeng. 2019 Aug 20;3(3):036104. doi: 10.1063/1.5099268. eCollection 2019 Sep.","Bradley MW","APL Bioeng","2019","2019/08/30","PMC6701977","","10.1063/1.5099268"
"31523525","Identification of hub genes and molecular mechanisms in infant acute lymphoblastic leukemia with MLL gene rearrangement","Zhang H, Cheng J, Li Z, Xi Y.","PeerJ. 2019 Aug 28;7:e7628. doi: 10.7717/peerj.7628. eCollection 2019.","Zhang H","PeerJ","2019","2019/09/17","PMC6717502","","10.7717/peerj.7628"
"31114928","Regulostat Inferelator: a novel network biology platform to uncover molecular devices that predetermine cellular response phenotypes","Ung CY, Ghanat Bari M, Zhang C, Liang J, Correia C, Li H.","Nucleic Acids Res. 2019 Aug 22;47(14):e82. doi: 10.1093/nar/gkz417.","Ung CY","Nucleic Acids Res","2019","2019/05/23","PMC6698671","","10.1093/nar/gkz417"
"31419935","VIST - a Variant-Information Search Tool for precision oncology","Ševa J, Wiegandt DL, Götze J, Lamping M, Rieke D, Schäfer R, Jähnichen P, Kittner M, Pallarz S, Starlinger J, Keilholz U, Leser U.","BMC Bioinformatics. 2019 Aug 16;20(1):429. doi: 10.1186/s12859-019-2958-3.","Ševa J","BMC Bioinformatics","2019","2019/08/18","PMC6697931","","10.1186/s12859-019-2958-3"
"31227599","Insights into Impact of DNA Copy Number Alteration and Methylation on the Proteogenomic Landscape of Human Ovarian Cancer via a Multi-omics Integrative Analysis","Song X, Ji J, Gleason KJ, Yang F, Martignetti JA, Chen LS, Wang P.","Mol Cell Proteomics. 2019 Aug 9;18(8 suppl 1):S52-S65. doi: 10.1074/mcp.RA118.001220. Epub 2019 Jun 21.","Song X","Mol Cell Proteomics","2019","2019/06/23","PMC6692782","","10.1074/mcp.RA118.001220"
"31371350","The pivotal role of sampling recurrent tumors in the precision care of patients with tumors of the central nervous system","Wong D, Shen Y, Levine AB, Pleasance E, Jones M, Mungall K, Thiessen B, Toyota B, Laskin J, Jones SJM, Marra MA, Yip S.","Cold Spring Harb Mol Case Stud. 2019 Aug 1;5(4):a004143. doi: 10.1101/mcs.a004143. Print 2019 Aug.","Wong D","Cold Spring Harb Mol Case Stud","2019","2019/08/03","PMC6672021","","10.1101/mcs.a004143"
"31280677","The project MinE databrowser: bringing large-scale whole-genome sequencing in ALS to researchers and the public","van der Spek RAA, van Rheenen W, Pulit SL, Kenna KP, van den Berg LH, Veldink JH; Project MinE ALS Sequencing Consortium.","Amyotroph Lateral Scler Frontotemporal Degener. 2019 Aug;20(5-6):432-440. doi: 10.1080/21678421.2019.1606244.","van der Spek RAA","Amyotroph Lateral Scler Frontotemporal Degener","2019","2019/07/09","PMC7893599","NIHMS1658714","10.1080/21678421.2019.1606244"
"31078743","Comparative analysis of myometrial and vascular smooth muscle cells to determine optimal cells for use in drug discovery","Siricilla S, Knapp KM, Rogers JH, Berger C, Shelton EL, Mi D, Vinson P, Condon J, Paria BC, Reese J, Sheng Q, Herington JL.","Pharmacol Res. 2019 Aug;146:104268. doi: 10.1016/j.phrs.2019.104268. Epub 2019 May 9.","Siricilla S","Pharmacol Res","2019","2019/05/13","PMC6889064","NIHMS1530303","10.1016/j.phrs.2019.104268"
"31331377","Functional genomics identifies predictive markers and clinically actionable resistance mechanisms to CDK4/6 inhibition in bladder cancer","Tong Z, Sathe A, Ebner B, Qi P, Veltkamp C, Gschwend JE, Holm PS, Nawroth R.","J Exp Clin Cancer Res. 2019 Jul 22;38(1):322. doi: 10.1186/s13046-019-1322-9.","Tong Z","J Exp Clin Cancer Res","2019","2019/07/24","PMC6647307","","10.1186/s13046-019-1322-9"
"31337155","Uncovering Potential Therapeutic Targets in Colorectal Cancer by Deciphering Mutational Status and Expression of Druggable Oncogenes","Menyhart O, Kakisaka T, Pongor LS, Uetake H, Goel A, Győrffy B.","Cancers (Basel). 2019 Jul 14;11(7):983. doi: 10.3390/cancers11070983.","Menyhart O","Cancers (Basel)","2019","2019/07/25","PMC6679198","","10.3390/cancers11070983"
"31338106","Five-Feature Model for Developing the Classifier for Synergistic vs. Antagonistic Drug Combinations Built by XGBoost","Ji X, Tong W, Liu Z, Shi T.","Front Genet. 2019 Jul 9;10:600. doi: 10.3389/fgene.2019.00600. eCollection 2019.","Ji X","Front Genet","2019","2019/07/25","PMC6629777","","10.3389/fgene.2019.00600"
"31287417","Genetic interactions of G-quadruplexes in humans","Zyner KG, Mulhearn DS, Adhikari S, Martínez Cuesta S, Di Antonio M, Erard N, Hannon GJ, Tannahill D, Balasubramanian S.","Elife. 2019 Jul 9;8:e46793. doi: 10.7554/eLife.46793.","Zyner KG","Elife","2019","2019/07/10","PMC6615864","","10.7554/eLife.46793"
"31265323","OCTANE: Oncology Clinical Trial Annotation Engine","Zeng J, Shufean MA, Khotskaya Y, Yang D, Kahle M, Johnson A, Holla V, Sánchez N, Mills Shaw KR, Bernstam EV, Meric-Bernstam F.","JCO Clin Cancer Inform. 2019 Jul;3:1-11. doi: 10.1200/CCI.18.00145.","Zeng J","JCO Clin Cancer Inform","2019","2019/07/03","PMC6873935","","10.1200/CCI.18.00145"
"31360332","A Web Tool for Ranking Candidate Drugs Against a Selected Disease Based on a Combination of Functional and Structural Criteria","Karatzas E, Minadakis G, Kolios G, Delis A, Spyrou GM.","Comput Struct Biotechnol J. 2019 Jun 29;17:939-945. doi: 10.1016/j.csbj.2019.05.010. eCollection 2019.","Karatzas E","Comput Struct Biotechnol J","2019","2019/07/31","PMC6637175","","10.1016/j.csbj.2019.05.010"
"31244651","In Silico Toxicology Data Resources to Support Read-Across and (Q)SAR","Pawar G, Madden JC, Ebbrell D, Firman JW, Cronin MTD.","Front Pharmacol. 2019 Jun 11;10:561. doi: 10.3389/fphar.2019.00561. eCollection 2019.","Pawar G","Front Pharmacol","2019","2019/06/28","PMC6580867","","10.3389/fphar.2019.00561"
"31290679","Comparative proteogenomic characterization of glioblastoma","Asif S, Fatima R, Krc R, Bennett J, Raza S.","CNS Oncol. 2019 Jun;8(2):CNS37. doi: 10.2217/cns-2019-0003. Epub 2019 Jul 10.","Asif S","CNS Oncol","2019","2019/07/11","PMC6713026","","10.2217/cns-2019-0003"
"30900186","Polypharmacy in an Elderly Population: Enhancing Medication Management Through the Use of Clinical Decision Support Software Platforms","Keine D, Zelek M, Walker JQ, Sabbagh MN.","Neurol Ther. 2019 Jun;8(1):79-94. doi: 10.1007/s40120-019-0131-6. Epub 2019 Mar 21.","Keine D","Neurol Ther","2019","2019/03/23","PMC6534631","","10.1007/s40120-019-0131-6"
"30395160","DrugThatGene: integrative analysis to streamline the identification of druggable genes, pathways and protein complexes from CRISPR screens","Canver MC, Bauer DE, Maeda T, Pinello L.","Bioinformatics. 2019 Jun 1;35(11):1981-1984. doi: 10.1093/bioinformatics/bty913.","Canver MC","Bioinformatics","2019","2018/11/06","PMC6546128","","10.1093/bioinformatics/bty913"
"31145100","Genomic distinctions between metastatic lower and upper tract urothelial carcinoma revealed through rapid autopsy","Winters BR, De Sarkar N, Arora S, Bolouri H, Jana S, Vakar-Lopez F, Cheng HH, Schweizer MT, Yu EY, Grivas P, Lee JK, Kollath L, Holt SK, McFerrin L, Ha G, Nelson PS, Montgomery RB, Wright JL, Lam HM, Hsieh AC.","JCI Insight. 2019 May 30;5(13):e128728. doi: 10.1172/jci.insight.128728.","Winters BR","JCI Insight","2019","2019/05/31","PMC6629128","","10.1172/jci.insight.128728"
"31191604","Systems Chemical Genetics-Based Drug Discovery: Prioritizing Agents Targeting Multiple/Reliable Disease-Associated Genes as Drug Candidates","Quan Y, Luo ZH, Yang QY, Li J, Zhu Q, Liu YM, Lv BM, Cui ZJ, Qin X, Xu YH, Zhu LD, Zhang HY.","Front Genet. 2019 May 29;10:474. doi: 10.3389/fgene.2019.00474. eCollection 2019.","Quan Y","Front Genet","2019","2019/06/14","PMC6549477","","10.3389/fgene.2019.00474"
"31138103","Drug repositioning of herbal compounds via a machine-learning approach","Kim E, Choi AS, Nam H.","BMC Bioinformatics. 2019 May 29;20(Suppl 10):247. doi: 10.1186/s12859-019-2811-8.","Kim E","BMC Bioinformatics","2019","2019/05/30","PMC6538545","","10.1186/s12859-019-2811-8"
"31139019","Identification of hub genes and therapeutic drugs in esophageal squamous cell carcinoma based on integrated bioinformatics strategy","Yang W, Zhao X, Han Y, Duan L, Lu X, Wang X, Zhang Y, Zhou W, Liu J, Zhang H, Zhao Q, Hong L, Fan D.","Cancer Cell Int. 2019 May 22;19:142. doi: 10.1186/s12935-019-0854-6. eCollection 2019.","Yang W","Cancer Cell Int","2019","2019/05/30","PMC6530124","","10.1186/s12935-019-0854-6"
"29272324","Bioinformatics for precision oncology","Singer J, Irmisch A, Ruscheweyh HJ, Singer F, Toussaint NC, Levesque MP, Stekhoven DJ, Beerenwinkel N.","Brief Bioinform. 2019 May 21;20(3):778-788. doi: 10.1093/bib/bbx143.","Singer J","Brief Bioinform","2019","2017/12/23","PMC6585151","","10.1093/bib/bbx143"
"30948495","Chromatin landscapes reveal developmentally encoded transcriptional states that define human glioblastoma","Mack SC, Singh I, Wang X, Hirsch R, Wu Q, Villagomez R, Bernatchez JA, Zhu Z, Gimple RC, Kim LJY, Morton A, Lai S, Qiu Z, Prager BC, Bertrand KC, Mah C, Zhou W, Lee C, Barnett GH, Vogelbaum MA, Sloan AE, Chavez L, Bao S, Scacheri PC, Siqueira-Neto JL, Lin CY, Rich JN.","J Exp Med. 2019 May 6;216(5):1071-1090. doi: 10.1084/jem.20190196. Epub 2019 Apr 4.","Mack SC","J Exp Med","2019","2019/04/06","PMC6504206","","10.1084/jem.20190196"
"29398457","Genomic Heterogeneity Within Individual Prostate Cancer Foci Impacts Predictive Biomarkers of Targeted Therapy","VanderWeele DJ, Finney R, Katayama K, Gillard M, Paner G, Imoto S, Yamaguchi R, Wheeler D, Lack J, Cam M, Pontier A, Nguyen YTM, Maejima K, Sasaki-Oku A, Nakano K, Tanaka H, Vander Griend D, Kubo M, Ratain MJ, Miyano S, Nakagawa H.","Eur Urol Focus. 2019 May;5(3):416-424. doi: 10.1016/j.euf.2018.01.006. Epub 2018 Feb 15.","VanderWeele DJ","Eur Urol Focus","2019","2018/02/06","PMC6586528","NIHMS1530340","10.1016/j.euf.2018.01.006"
"31035605","Dynamics of Dual Specificity Phosphatases and Their Interplay with Protein Kinases in Immune Signaling","Subbannayya Y, Pinto SM, Bösl K, Prasad TSK, Kandasamy RK.","Int J Mol Sci. 2019 Apr 27;20(9):2086. doi: 10.3390/ijms20092086.","Subbannayya Y","Int J Mol Sci","2019","2019/05/01","PMC6539644","","10.3390/ijms20092086"
"31068972","An Ensemble Strategy to Predict Prognosis in Ovarian Cancer Based on Gene Modules","Gao YC, Zhou XH, Zhang W.","Front Genet. 2019 Apr 24;10:366. doi: 10.3389/fgene.2019.00366. eCollection 2019.","Gao YC","Front Genet","2019","2019/05/10","PMC6491874","","10.3389/fgene.2019.00366"
"31013615","The Pathway to Cancer Cachexia: MicroRNA-Regulated Networks in Muscle Wasting Based on Integrative Meta-Analysis","Freire PP, Fernandez GJ, Cury SS, de Moraes D, Oliveira JS, de Oliveira G, Dal-Pai-Silva M, Dos Reis PP, Carvalho RF.","Int J Mol Sci. 2019 Apr 22;20(8):1962. doi: 10.3390/ijms20081962.","Freire PP","Int J Mol Sci","2019","2019/04/25","PMC6515458","","10.3390/ijms20081962"
"31105872","Computational analysis of data from a genome-wide screening identifies new PARP1 functional interactors as potential therapeutic targets","Lodovichi S, Mercatanti A, Cervelli T, Galli A.","Oncotarget. 2019 Apr 12;10(28):2722-2737. doi: 10.18632/oncotarget.26812. eCollection 2019 Apr 12.","Lodovichi S","Oncotarget","2019","2019/05/21","PMC6505629","","10.18632/oncotarget.26812"
"30984872","Understanding Human-Virus Protein-Protein Interactions Using a Human Protein Complex-Based Analysis Framework","Yang S, Fu C, Lian X, Dong X, Zhang Z.","mSystems. 2019 Apr 9;4(2):e00303-18. doi: 10.1128/mSystems.00303-18. eCollection 2019 Mar-Apr.","Yang S","mSystems","2019","2019/04/16","PMC6456672","","10.1128/mSystems.00303-18"
"30733380","Ion Channel Contributions to Wing Development in Drosophila melanogaster","George LF, Pradhan SJ, Mitchell D, Josey M, Casey J, Belus MT, Fedder KN, Dahal GR, Bates EA.","G3 (Bethesda). 2019 Apr 9;9(4):999-1008. doi: 10.1534/g3.119.400028.","George LF","G3 (Bethesda)","2019","2019/02/09","PMC6469425","","10.1534/g3.119.400028"
"33543003","Pan-Cancer analysis of the expression and regulation of matrisome genes across 32 tumor types","Izzi V, Lakkala J, Devarajan R, Kääriäinen A, Koivunen J, Heljasvaara R, Pihlajaniemi T.","Matrix Biol Plus. 2019 Apr 6;1:100004. doi: 10.1016/j.mbplus.2019.04.001. eCollection 2019 Feb.","Izzi V","Matrix Biol Plus","2019","2021/02/05","PMC7852311","","10.1016/j.mbplus.2019.04.001"
"30816547","Novel drug candidate for the treatment of several soft‑tissue sarcoma histologic subtypes: A computational method using survival‑associated gene signatures for drug repurposing","Yang X, Huang WT, Wu HY, He RQ, Ma J, Liu AG, Chen G.","Oncol Rep. 2019 Apr;41(4):2241-2253. doi: 10.3892/or.2019.7033. Epub 2019 Feb 26.","Yang X","Oncol Rep","2019","2019/03/01","PMC6412453","","10.3892/or.2019.7033"
"30877270","Using genetic drug-target networks to develop new drug hypotheses for major depressive disorder","Gaspar HA, Gerring Z, Hübel C; Major Depressive Disorder Working Group of the Psychiatric Genomics Consortium; Middeldorp CM, Derks EM, Breen G.","Transl Psychiatry. 2019 Mar 15;9(1):117. doi: 10.1038/s41398-019-0451-4.","Gaspar HA","Transl Psychiatry","2019","2019/03/17","PMC6420656","","10.1038/s41398-019-0451-4"
"30836980","Towards embedding Caco-2 model of gut interface in a microfluidic device to enable multi-organ models for systems biology","Sakharov D, Maltseva D, Knyazev E, Nikulin S, Poloznikov A, Shilin S, Baranova A, Tsypina I, Tonevitsky A.","BMC Syst Biol. 2019 Mar 5;13(Suppl 1):19. doi: 10.1186/s12918-019-0686-y.","Sakharov D","BMC Syst Biol","2019","2019/03/07","PMC6399809","","10.1186/s12918-019-0686-y"
"30830479","CSgator: an integrated web platform for compound set analysis","Park S, Kwon Y, Jung H, Jang S, Lee H, Kim W.","J Cheminform. 2019 Mar 4;11(1):17. doi: 10.1186/s13321-019-0339-6.","Park S","J Cheminform","2019","2019/03/05","PMC6419788","","10.1186/s13321-019-0339-6"
"30906836","Integrated transcriptome interactome study of oncogenes and tumor suppressor genes in breast cancer","Pranavathiyani G, Thanmalagan RR, Leimarembi Devi N, Venkatesan A.","Genes Dis. 2018 Nov 20;6(1):78-87. doi: 10.1016/j.gendis.2018.10.004. eCollection 2019 Mar.","Pranavathiyani G","Genes Dis","2018","2019/03/26","PMC6411624","","10.1016/j.gendis.2018.10.004"
"30718901","Genome-wide meta-analysis of depression identifies 102 independent variants and highlights the importance of the prefrontal brain regions","Howard DM, Adams MJ, Clarke TK, Hafferty JD, Gibson J, Shirali M, Coleman JRI, Hagenaars SP, Ward J, Wigmore EM, Alloza C, Shen X, Barbu MC, Xu EY, Whalley HC, Marioni RE, Porteous DJ, Davies G, Deary IJ, Hemani G, Berger K, Teismann H, Rawal R, Arolt V, Baune BT, Dannlowski U, Domschke K, Tian C, Hinds DA; 23andMe Research Team; Major Depressive Disorder Working Group of the Psychiatric Genomics Consortium; Trzaskowski M, Byrne EM, Ripke S, Smith DJ, Sullivan PF, Wray NR, Breen G, Lewis CM, McIntosh AM.","Nat Neurosci. 2019 Mar;22(3):343-352. doi: 10.1038/s41593-018-0326-7. Epub 2019 Feb 4.","Howard DM","Nat Neurosci","2019","2019/02/06","PMC6522363","EMS80873","10.1038/s41593-018-0326-7"
"30692684","Combined chemosensitivity and chromatin profiling prioritizes drug combinations in CLL","Schmidl C, Vladimer GI, Rendeiro AF, Schnabl S, Krausgruber T, Taubert C, Krall N, Pemovska T, Araghi M, Snijder B, Hubmann R, Ringler A, Runggatscher K, Demirtas D, de la Fuente OL, Hilgarth M, Skrabs C, Porpaczy E, Gruber M, Hoermann G, Kubicek S, Staber PB, Shehata M, Superti-Furga G, Jäger U, Bock C.","Nat Chem Biol. 2019 Mar;15(3):232-240. doi: 10.1038/s41589-018-0205-2. Epub 2019 Jan 28.","Schmidl C","Nat Chem Biol","2019","2019/01/30","PMC6746620","EMS84203","10.1038/s41589-018-0205-2"
"30838028","Identification of Cancer Hallmarks Based on the Gene Co-expression Networks of Seven Cancers","Yu LH, Huang QW, Zhou XH.","Front Genet. 2019 Feb 19;10:99. doi: 10.3389/fgene.2019.00099. eCollection 2019.","Yu LH","Front Genet","2019","2019/03/07","PMC6389798","","10.3389/fgene.2019.00099"
"30781719","PheWAS-Based Systems Genetics Methods for Anti-Breast Cancer Drug Discovery","Gao M, Quan Y, Zhou XH, Zhang HY.","Genes (Basel). 2019 Feb 18;10(2):154. doi: 10.3390/genes10020154.","Gao M","Genes (Basel)","2019","2019/02/21","PMC6409623","","10.3390/genes10020154"
"30777030","Identifying cancer prognostic modules by module network analysis","Zhou XH, Chu XY, Xue G, Xiong JH, Zhang HY.","BMC Bioinformatics. 2019 Feb 18;20(1):85. doi: 10.1186/s12859-019-2674-z.","Zhou XH","BMC Bioinformatics","2019","2019/02/20","PMC6380061","","10.1186/s12859-019-2674-z"
"30770772","Identification of novel candidate indicators for assessing zinc status during pregnancy in mice from microarray data","Xu W, Wu H, Shang L.","BMC Pharmacol Toxicol. 2019 Feb 15;20(1):12. doi: 10.1186/s40360-019-0288-8.","Xu W","BMC Pharmacol Toxicol","2019","2019/02/17","PMC6377758","","10.1186/s40360-019-0288-8"
"30742607","Network-guided prediction of aromatase inhibitor response in breast cancer","Ruffalo M, Thomas R, Chen J, Lee AV, Oesterreich S, Bar-Joseph Z.","PLoS Comput Biol. 2019 Feb 11;15(2):e1006730. doi: 10.1371/journal.pcbi.1006730. eCollection 2019 Feb.","Ruffalo M","PLoS Comput Biol","2019","2019/02/12","PMC6386390","","10.1371/journal.pcbi.1006730"
"30736836","Targeted mutation detection in breast cancer using MammaSeq™","Smith NG, Gyanchandani R, Shah OS, Gurda GT, Lucas PC, Hartmaier RJ, Brufsky AM, Puhalla S, Bahreini A, Kota K, Wald AI, Nikiforov YE, Nikiforova MN, Oesterreich S, Lee AV.","Breast Cancer Res. 2019 Feb 8;21(1):22. doi: 10.1186/s13058-019-1102-7.","Smith NG","Breast Cancer Res","2019","2019/02/10","PMC6368740","","10.1186/s13058-019-1102-7"
"30718897","Identification of Novel Regulatory Genes in APAP Induced Hepatocyte Toxicity by a Genome-Wide CRISPR-Cas9 Screen","Shortt K, Heruth DP, Zhang N, Wu W, Singh S, Li DY, Zhang LQ, Wyckoff GJ, Qi LS, Friesen CA, Ye SQ.","Sci Rep. 2019 Feb 4;9(1):1396. doi: 10.1038/s41598-018-37940-6.","Shortt K","Sci Rep","2019","2019/02/06","PMC6362041","","10.1038/s41598-018-37940-6"
"30709419","Epigenomic signatures in liver and blood of Wilson disease patients include hypermethylation of liver-specific enhancers","Mordaunt CE, Kieffer DA, Shibata NM, Członkowska A, Litwin T, Weiss KH, Zhu Y, Bowlus CL, Sarkar S, Cooper S, Wan YY, Ali MR, LaSalle JM, Medici V.","Epigenetics Chromatin. 2019 Feb 1;12(1):10. doi: 10.1186/s13072-019-0255-z.","Mordaunt CE","Epigenetics Chromatin","2019","2019/02/03","PMC6357467","","10.1186/s13072-019-0255-z"
"30581056","Identifying Potential Ageing-Modulating Drugs In Silico","Dönertaş HM, Fuentealba M, Partridge L, Thornton JM.","Trends Endocrinol Metab. 2019 Feb;30(2):118-131. doi: 10.1016/j.tem.2018.11.005. Epub 2018 Dec 20.","Dönertaş HM","Trends Endocrinol Metab","2019","2018/12/25","PMC6362144","","10.1016/j.tem.2018.11.005"
"30355675","Frequent ESR1 and CDK Pathway Copy-Number Alterations in Metastatic Breast Cancer","Basudan A, Priedigkeit N, Hartmaier RJ, Sokol ES, Bahreini A, Watters RJ, Boisen MM, Bhargava R, Weiss KR, Karsten MM, Denkert C, Blohmer JU, Leone JP, Hamilton RL, Brufsky AM, Elishaev E, Lucas PC, Lee AV, Oesterreich S.","Mol Cancer Res. 2019 Feb;17(2):457-468. doi: 10.1158/1541-7786.MCR-18-0946. Epub 2018 Oct 24.","Basudan A","Mol Cancer Res","2019","2018/10/26","PMC6359977","NIHMS1510051","10.1158/1541-7786.MCR-18-0946"
"30700038","An Integrative Data Mining and Omics-Based Translational Model for the Identification and Validation of Oncogenic Biomarkers of Pancreatic Cancer","Long NP, Jung KH, Anh NH, Yan HH, Nghi TD, Park S, Yoon SJ, Min JE, Kim HM, Lim JH, Kim JM, Lim J, Lee S, Hong SS, Kwon SW.","Cancers (Basel). 2019 Jan 29;11(2):155. doi: 10.3390/cancers11020155.","Long NP","Cancers (Basel)","2019","2019/02/01","PMC6407035","","10.3390/cancers11020155"
"30728774","Pathway Based Analysis of Mutation Data Is Efficient for Scoring Target Cancer Drugs","Zolotovskaia MA, Sorokin MI, Emelianova AA, Borisov NM, Kuzmin DV, Borger P, Garazha AV, Buzdin AA.","Front Pharmacol. 2019 Jan 23;10:1. doi: 10.3389/fphar.2019.00001. eCollection 2019.","Zolotovskaia MA","Front Pharmacol","2019","2019/02/08","PMC6351482","","10.3389/fphar.2019.00001"
"30665374","CCNE1 amplification is associated with poor prognosis in patients with triple negative breast cancer","Zhao ZM, Yost SE, Hutchinson KE, Li SM, Yuan YC, Noorbakhsh J, Liu Z, Warden C, Johnson RM, Wu X, Chuang JH, Yuan Y.","BMC Cancer. 2019 Jan 21;19(1):96. doi: 10.1186/s12885-019-5290-4.","Zhao ZM","BMC Cancer","2019","2019/01/23","PMC6341717","","10.1186/s12885-019-5290-4"
"30697528","The Role of COL5A2 in Patients With Muscle-Invasive Bladder Cancer: A Bioinformatics Analysis of Public Datasets Involving 787 Subjects and 29 Cell Lines","Meng XY, Shi MJ, Zeng ZH, Chen C, Liu TZ, Wu QJ, Li S, Li S.","Front Oncol. 2019 Jan 15;8:659. doi: 10.3389/fonc.2018.00659. eCollection 2018.","Meng XY","Front Oncol","2019","2019/01/31","PMC6340941","","10.3389/fonc.2018.00659"
"30625143","Using the drug-protein interactome to identify anti-ageing compounds for humans","Fuentealba M, Dönertaş HM, Williams R, Labbadia J, Thornton JM, Partridge L.","PLoS Comput Biol. 2019 Jan 9;15(1):e1006639. doi: 10.1371/journal.pcbi.1006639. eCollection 2019 Jan.","Fuentealba M","PLoS Comput Biol","2019","2019/01/10","PMC6342327","","10.1371/journal.pcbi.1006639"
"30728920","Computational drug repurposing for inflammatory bowel disease using genetic information","Grenier L, Hu P.","Comput Struct Biotechnol J. 2019 Jan 7;17:127-135. doi: 10.1016/j.csbj.2019.01.001. eCollection 2019.","Grenier L","Comput Struct Biotechnol J","2019","2019/02/08","PMC6352300","","10.1016/j.csbj.2019.01.001"
"31682269","'One DB to rule them all'-the RING: a Regulatory INteraction Graph combining TFs, genes/proteins, SNPs, diseases and drugs","Politano G, Di Carlo S, Benso A.","Database (Oxford). 2019 Jan 1;2019:baz108. doi: 10.1093/database/baz108.","Politano G","Database (Oxford)","2019","2019/11/05","PMC6827393","","10.1093/database/baz108"
"31032838","CANCROX: a cross-species cancer therapy database","de Ávila PM, E Silva DCV, de Melo Bernardo PC, da Silva RGTM, Fachin AL, Marins M, Caritá EC.","Database (Oxford). 2019 Jan 1;2019:baz044. doi: 10.1093/database/baz044.","de Ávila PM","Database (Oxford)","2019","2019/04/30","PMC6482323","","10.1093/database/baz044"
"30649721","Biological Interpretation of Complex Genomic Data","Fisch KM.","Methods Mol Biol. 2019;1908:61-71. doi: 10.1007/978-1-4939-9004-7_5.","Fisch KM","Methods Mol Biol","2019","2019/01/17","PMC7269365","NIHMS1592677","10.1007/978-1-4939-9004-7_5"
"30578418","Trans-ethnic association study of blood pressure determinants in over 750,000 individuals","Giri A, Hellwege JN, Keaton JM, Park J, Qiu C, Warren HR, Torstenson ES, Kovesdy CP, Sun YV, Wilson OD, Robinson-Cohen C, Roumie CL, Chung CP, Birdwell KA, Damrauer SM, DuVall SL, Klarin D, Cho K, Wang Y, Evangelou E, Cabrera CP, Wain LV, Shrestha R, Mautz BS, Akwo EA, Sargurupremraj M, Debette S, Boehnke M, Scott LJ, Luan J, Zhao JH, Willems SM, Thériault S, Shah N, Oldmeadow C, Almgren P, Li-Gao R, Verweij N, Boutin TS, Mangino M, Ntalla I, Feofanova E, Surendran P, Cook JP, Karthikeyan S, Lahrouchi N, Liu C, Sepúlveda N, Richardson TG, Kraja A, Amouyel P, Farrall M, Poulter NR; Understanding Society Scientific Group; International Consortium for Blood Pressure; Blood Pressure-International Consortium of Exome Chip Studies; Laakso M, Zeggini E, Sever P, Scott RA, Langenberg C, Wareham NJ, Conen D, Palmer CNA, Attia J, Chasman DI, Ridker PM, Melander O, Mook-Kanamori DO, Harst PV, Cucca F, Schlessinger D, Hayward C, Spector TD, Jarvelin MR, Hennig BJ, Timpson NJ, Wei WQ, Smith JC, Xu Y, Matheny ME, Siew EE, Lindgren C, Herzig KH, Dedoussis G, Denny JC, Psaty BM, Howson JMM, Munroe PB, Newton-Cheh C, Caulfield MJ, Elliott P, Gaziano JM, Concato J, Wilson PWF, Tsao PS, Velez Edwards DR, Susztak K; Million Veteran Program; O'Donnell CJ, et al.","Nat Genet. 2019 Jan;51(1):51-62. doi: 10.1038/s41588-018-0303-9. Epub 2018 Dec 21.","Giri A","Nat Genet","2019","2018/12/23","PMC6365102","NIHMS1511350","10.1038/s41588-018-0303-9"
