PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33417599","Identifying drug targets for neurological and psychiatric disease via genetics and the brain transcriptome","Baird DA, Liu JZ, Zheng J, Sieberts SK, Perumal T, Elsworth B, Richardson TG, Chen CY, Carrasquillo MM, Allen M, Reddy JS, De Jager PL, Ertekin-Taner N, Mangravite LM, Logsdon B, Estrada K, Haycock PC, Hemani G, Runz H, Smith GD, Gaunt TR; AMP-AD eQTL working group.","PLoS Genet. 2021 Jan 8;17(1):e1009224. doi: 10.1371/journal.pgen.1009224. eCollection 2021 Jan.","Baird DA","PLoS Genet","2021","2021/01/08","PMC7819609","","10.1371/journal.pgen.1009224"
"33396976","The 2021 Nucleic Acids Research database issue and the online molecular biology database collection","Rigden DJ, Fernández XM.","Nucleic Acids Res. 2021 Jan 8;49(D1):D1-D9. doi: 10.1093/nar/gkaa1216.","Rigden DJ","Nucleic Acids Res","2021","2021/01/05","PMC7778882","","10.1093/nar/gkaa1216"
"33245775","The European Bioinformatics Institute: empowering cooperation in response to a global health crisis","Cantelli G, Cochrane G, Brooksbank C, McDonagh E, Flicek P, McEntyre J, Birney E, Apweiler R.","Nucleic Acids Res. 2021 Jan 8;49(D1):D29-D37. doi: 10.1093/nar/gkaa1077.","Cantelli G","Nucleic Acids Res","2021","2020/11/27","PMC7778996","","10.1093/nar/gkaa1077"
"33237286","UniProt: the universal protein knowledgebase in 2021","UniProt Consortium.","Nucleic Acids Res. 2021 Jan 8;49(D1):D480-D489. doi: 10.1093/nar/gkaa1100.","UniProt Consortium","Nucleic Acids Res","2021","2020/11/25","PMC7778908","","10.1093/nar/gkaa1100"
"33196847","Open Targets Platform: supporting systematic drug-target identification and prioritisation","Ochoa D, Hercules A, Carmona M, Suveges D, Gonzalez-Uriarte A, Malangone C, Miranda A, Fumis L, Carvalho-Silva D, Spitzer M, Baker J, Ferrer J, Raies A, Razuvayevskaya O, Faulconbridge A, Petsalaki E, Mutowo P, Machlitt-Northen S, Peat G, McAuley E, Ong CK, Mountjoy E, Ghoussaini M, Pierleoni A, Papa E, Pignatelli M, Koscielny G, Karim M, Schwartzentruber J, Hulcoop DG, Dunham I, McDonagh EM.","Nucleic Acids Res. 2021 Jan 8;49(D1):D1302-D1310. doi: 10.1093/nar/gkaa1027.","Ochoa D","Nucleic Acids Res","2021","2020/11/16","PMC7779013","","10.1093/nar/gkaa1027"
"33180112","Europe PMC in 2020","Ferguson C, Araújo D, Faulk L, Gou Y, Hamelers A, Huang Z, Ide-Smith M, Levchenko M, Marinos N, Nambiar R, Nassar M, Parkin M, Pi X, Rahman F, Rogers F, Roochun Y, Saha S, Selim M, Shafique Z, Sharma S, Stephenson D, Talo' F, Thouvenin A, Tirunagari S, Vartak V, Venkatesan A, Yang X, McEntyre J.","Nucleic Acids Res. 2021 Jan 8;49(D1):D1507-D1514. doi: 10.1093/nar/gkaa994.","Ferguson C","Nucleic Acids Res","2021","2020/11/12","PMC7778976","","10.1093/nar/gkaa994"
"33068406","Project Score database: a resource for investigating cancer cell dependencies and prioritizing therapeutic targets","Dwane L, Behan FM, Gonçalves E, Lightfoot H, Yang W, van der Meer D, Shepherd R, Pignatelli M, Iorio F, Garnett MJ.","Nucleic Acids Res. 2021 Jan 8;49(D1):D1365-D1372. doi: 10.1093/nar/gkaa882.","Dwane L","Nucleic Acids Res","2021","2020/10/17","PMC7778984","","10.1093/nar/gkaa882"
"33045747","Open Targets Genetics: systematic identification of trait-associated genes using large-scale genetics and functional genomics","Ghoussaini M, Mountjoy E, Carmona M, Peat G, Schmidt EM, Hercules A, Fumis L, Miranda A, Carvalho-Silva D, Buniello A, Burdett T, Hayhurst J, Baker J, Ferrer J, Gonzalez-Uriarte A, Jupp S, Karim MA, Koscielny G, Machlitt-Northen S, Malangone C, Pendlington ZM, Roncaglia P, Suveges D, Wright D, Vrousgou O, Papa E, Parkinson H, MacArthur JAL, Todd JA, Barrett JC, Schwartzentruber J, Hulcoop DG, Ochoa D, McDonagh EM, Dunham I.","Nucleic Acids Res. 2021 Jan 8;49(D1):D1311-D1320. doi: 10.1093/nar/gkaa840.","Ghoussaini M","Nucleic Acids Res","2021","2020/10/12","PMC7778936","","10.1093/nar/gkaa840"
"32986829","CMNPD: a comprehensive marine natural products database towards facilitating drug discovery from the ocean","Lyu C, Chen T, Qiang B, Liu N, Wang H, Zhang L, Liu Z.","Nucleic Acids Res. 2021 Jan 8;49(D1):D509-D515. doi: 10.1093/nar/gkaa763.","Lyu C","Nucleic Acids Res","2021","2020/09/28","PMC7779072","","10.1093/nar/gkaa763"
"33326753","Leveraging phenotypic variability to identify genetic interactions in human phenotypes","Marderstein AR, Davenport ER, Kulm S, Van Hout CV, Elemento O, Clark AG.","Am J Hum Genet. 2021 Jan 7;108(1):49-67. doi: 10.1016/j.ajhg.2020.11.016. Epub 2020 Dec 15.","Marderstein AR","Am J Hum Genet","2021","2020/12/16","PMC7820920","","10.1016/j.ajhg.2020.11.016"
"33410475","Germline variants are associated with increased primary melanoma tumor thickness at diagnosis","Mangantig E, MacGregor S, Iles MM, Scolyer RA, Cust AE, Hayward NK, Montgomery GW, Duffy DL, Thompson JF, Henders A, Bowdler L, Rowe C, Cadby G, Mann GJ, Whiteman DC, Long GV, Ward SV, Khosrotehrani K, Barrett JH, Law MH.","Hum Mol Genet. 2021 Jan 6;29(21):3578-3587. doi: 10.1093/hmg/ddaa222.","Mangantig E","Hum Mol Genet","2021","2021/01/07","PMC7788289","","10.1093/hmg/ddaa222"
"33416099","Transcriptomic landscaping of core genes and pathways of mild and severe psoriasis vulgaris","Choudhary S, Anand R, Pradhan D, Bastia B, Kumar SN, Singh H, Puri P, Thomas G, Jain AK.","Int J Mol Med. 2021 Jan;47(1):219-231. doi: 10.3892/ijmm.2020.4771. Epub 2020 Oct 27.","Choudhary S","Int J Mol Med","2021","2021/01/08","PMC7723513","","10.3892/ijmm.2020.4771"
"33235614","Anti-inflammatory activity of Radix Angelicae biseratae in the treatment of osteoarthritis determined by systematic pharmacology and in vitro experiments","Chen Z, Zheng R, Chen J, Fu C, Lin J, Wu G.","Exp Ther Med. 2021 Jan;21(1):5. doi: 10.3892/etm.2020.9437. Epub 2020 Nov 2.","Chen Z","Exp Ther Med","2021","2020/11/25","PMC7678626","","10.3892/etm.2020.9437"
"33199880","Improving target assessment in biomedical research: the GOT-IT recommendations","Emmerich CH, Gamboa LM, Hofmann MCJ, Bonin-Andresen M, Arbach O, Schendel P, Gerlach B, Hempel K, Bespalov A, Dirnagl U, Parnham MJ.","Nat Rev Drug Discov. 2021 Jan;20(1):64-81. doi: 10.1038/s41573-020-0087-3. Epub 2020 Nov 16.","Emmerich CH","Nat Rev Drug Discov","2021","2020/11/17","PMC7667479","","10.1038/s41573-020-0087-3"
"33168624","PRAP1 is a novel lipid-binding protein that promotes lipid absorption by facilitating MTTP-mediated lipid transport","Peng H, Chiu TY, Liang YJ, Lee CJ, Liu CS, Suen CS, Yen JJ, Chen HT, Hwang MJ, Hussain MM, Yang HC, Yang-Yen HF.","J Biol Chem. 2021 Jan-Jun;296:100052. doi: 10.1074/jbc.RA120.015002. Epub 2020 Nov 24.","Peng H","J Biol Chem","2021","2020/11/10","PMC7949078","","10.1074/jbc.RA120.015002"
"32841424","Genome-wide association study reveals a novel locus for asthma with severe exacerbations in diverse populations","Herrera-Luis E, Espuela-Ortiz A, Lorenzo-Diaz F, Keys KL, Mak ACY, Eng C, Huntsman S, Villar J, Rodriguez-Santana JR, Burchard EG, Pino-Yanes M.","Pediatr Allergy Immunol. 2021 Jan;32(1):106-115. doi: 10.1111/pai.13337. Epub 2020 Sep 14.","Herrera-Luis E","Pediatr Allergy Immunol","2021","2020/08/26","PMC7886969","NIHMS1631691","10.1111/pai.13337"
"33374283","Mexican Ganoderma Lucidum Extracts Decrease Lipogenesis Modulating Transcriptional Metabolic Networks and Gut Microbiota in C57BL/6 Mice Fed with a High-Cholesterol Diet","Romero-Córdoba SL, Salido-Guadarrama I, Meneses ME, Cosentino G, Iorio MV, Tagliabue E, Torres N, Sánchez-Tapia M, Bonilla M, Castillo I, Petlacalco B, Tovar AR, Martínez-Carrera D.","Nutrients. 2020 Dec 24;13(1):38. doi: 10.3390/nu13010038.","Romero-Córdoba SL","Nutrients","2020","2020/12/30","PMC7823885","","10.3390/nu13010038"
"33242424","Integrated Proteogenomic Characterization across Major Histological Types of Pediatric Brain Cancer","Petralia F, Tignor N, Reva B, Koptyra M, Chowdhury S, Rykunov D, Krek A, Ma W, Zhu Y, Ji J, Calinawan A, Whiteaker JR, Colaprico A, Stathias V, Omelchenko T, Song X, Raman P, Guo Y, Brown MA, Ivey RG, Szpyt J, Guha Thakurta S, Gritsenko MA, Weitz KK, Lopez G, Kalayci S, Gümüş ZH, Yoo S, da Veiga Leprevost F, Chang HY, Krug K, Katsnelson L, Wang Y, Kennedy JJ, Voytovich UJ, Zhao L, Gaonkar KS, Ennis BM, Zhang B, Baubet V, Tauhid L, Lilly JV, Mason JL, Farrow B, Young N, Leary S, Moon J, Petyuk VA, Nazarian J, Adappa ND, Palmer JN, Lober RM, Rivero-Hinojosa S, Wang LB, Wang JM, Broberg M, Chu RK, Moore RJ, Monroe ME, Zhao R, Smith RD, Zhu J, Robles AI, Mesri M, Boja E, Hiltke T, Rodriguez H, Zhang B, Schadt EE, Mani DR, Ding L, Iavarone A, Wiznerowicz M, Schürer S, Chen XS, Heath AP, Rokita JL, Nesvizhskii AI, Fenyö D, Rodland KD, Liu T, Gygi SP, Paulovich AG, Resnick AC, Storm PB, Rood BR, Wang P; Children’s Brain Tumor Network; Clinical Proteomic Tumor Analysis Consortium.","Cell. 2020 Dec 23;183(7):1962-1985.e31. doi: 10.1016/j.cell.2020.10.044. Epub 2020 Nov 25.","Petralia F","Cell","2020","2020/11/26","PMC8143193","NIHMS1694599","10.1016/j.cell.2020.10.044"
"33317551","Expression of PAWR predicts prognosis of ovarian cancer","Tan J, Tao K, Zheng X, Liu D, Ma D, Gao Q.","Cancer Cell Int. 2020 Dec 14;20(1):598. doi: 10.1186/s12935-020-01704-y.","Tan J","Cancer Cell Int","2020","2020/12/15","PMC7737345","","10.1186/s12935-020-01704-y"
"33322098","Interferon Beta Activity Is Modulated via Binding of Specific S100 Proteins","Kazakov AS, Sofin AD, Avkhacheva NV, Denesyuk AI, Deryusheva EI, Rastrygina VA, Sokolov AS, Permyakova ME, Litus EA, Uversky VN, Permyakov EA, Permyakov SE.","Int J Mol Sci. 2020 Dec 13;21(24):9473. doi: 10.3390/ijms21249473.","Kazakov AS","Int J Mol Sci","2020","2020/12/16","PMC7764042","","10.3390/ijms21249473"
"33303764","Whole-genome sequencing analysis of the cardiometabolic proteome","Gilly A, Park YC, Png G, Barysenka A, Fischer I, Bjørnland T, Southam L, Suveges D, Neumeyer S, Rayner NW, Tsafantakis E, Karaleftheri M, Dedoussis G, Zeggini E.","Nat Commun. 2020 Dec 10;11(1):6336. doi: 10.1038/s41467-020-20079-2.","Gilly A","Nat Commun","2020","2020/12/11","PMC7729872","","10.1038/s41467-020-20079-2"
"33290408","A powerful method for pleiotropic analysis under composite null hypothesis identifies novel shared loci between Type 2 Diabetes and Prostate Cancer","Ray D, Chatterjee N.","PLoS Genet. 2020 Dec 8;16(12):e1009218. doi: 10.1371/journal.pgen.1009218. eCollection 2020 Dec.","Ray D","PLoS Genet","2020","2020/12/08","PMC7748289","","10.1371/journal.pgen.1009218"
"33262371","Network and pathway expansion of genetic disease associations identifies successful drug targets","MacNamara A, Nakic N, Amin Al Olama A, Guo C, Sieber KB, Hurle MR, Gutteridge A.","Sci Rep. 2020 Dec 1;10(1):20970. doi: 10.1038/s41598-020-77847-9.","MacNamara A","Sci Rep","2020","2020/12/02","PMC7708424","","10.1038/s41598-020-77847-9"
"33262342","Towards a unified open access dataset of molecular interactions","Porras P, Barrera E, Bridge A, Del-Toro N, Cesareni G, Duesbury M, Hermjakob H, Iannuccelli M, Jurisica I, Kotlyar M, Licata L, Lovering RC, Lynn DJ, Meldal B, Nanduri B, Paneerselvam K, Panni S, Pastrello C, Pellegrini M, Perfetto L, Rahimzadeh N, Ratan P, Ricard-Blum S, Salwinski L, Shirodkar G, Shrivastava A, Orchard S.","Nat Commun. 2020 Dec 1;11(1):6144. doi: 10.1038/s41467-020-19942-z.","Porras P","Nat Commun","2020","2020/12/02","PMC7708836","","10.1038/s41467-020-19942-z"
"32619929","Inhibitory receptor agonists: the future of autoimmune disease therapeutics?","Grebinoski S, Vignali DA.","Curr Opin Immunol. 2020 Dec;67:1-9. doi: 10.1016/j.coi.2020.06.001. Epub 2020 Jun 30.","Grebinoski S","Curr Opin Immunol","2020","2020/07/04","PMC7744338","NIHMS1605154","10.1016/j.coi.2020.06.001"
"31802103","Cardioinformatics: the nexus of bioinformatics and precision cardiology","Khomtchouk BB, Tran DT, Vand KA, Might M, Gozani O, Assimes TL.","Brief Bioinform. 2020 Dec 1;21(6):2031-2051. doi: 10.1093/bib/bbz119.","Khomtchouk BB","Brief Bioinform","2020","2019/12/06","PMC7947182","","10.1093/bib/bbz119"
"31774113","An omics perspective on drug target discovery platforms","Paananen J, Fortino V.","Brief Bioinform. 2020 Dec 1;21(6):1937-1953. doi: 10.1093/bib/bbz122.","Paananen J","Brief Bioinform","2020","2019/11/28","PMC7711264","","10.1093/bib/bbz122"
"33250934","A ligand-based computational drug repurposing pipeline using KNIME and Programmatic Data Access: case studies for rare diseases and COVID-19","Tuerkova A, Zdrazil B.","J Cheminform. 2020 Nov 25;12:71. doi: 10.1186/s13321-020-00474-z. eCollection 2020.","Tuerkova A","J Cheminform","2020","2020/11/30","PMC7686838","","10.1186/s13321-020-00474-z"
"33329570","A Neutrophil-Driven Inflammatory Signature Characterizes the Blood Transcriptome Fingerprint of Psoriasis","Rawat A, Rinchai D, Toufiq M, Marr AK, Kino T, Garand M, Tatari-Calderone Z, Kabeer BSA, Krishnamoorthy N, Bedognetti D, Karim MY, Sastry KS, Chaussabel D.","Front Immunol. 2020 Nov 24;11:587946. doi: 10.3389/fimmu.2020.587946. eCollection 2020.","Rawat A","Front Immunol","2020","2020/12/17","PMC7732684","","10.3389/fimmu.2020.587946"
"33214619","Moving targets in drug discovery","Zdrazil B, Richter L, Brown N, Guha R.","Sci Rep. 2020 Nov 19;10(1):20213. doi: 10.1038/s41598-020-77033-x.","Zdrazil B","Sci Rep","2020","2020/11/20","PMC7677539","","10.1038/s41598-020-77033-x"
"33214616","Network-based approach highlighting interplay among anti-hypertensives: target coding-genes: diseases","Sharma R.","Sci Rep. 2020 Nov 19;10(1):20152. doi: 10.1038/s41598-020-76605-1.","Sharma R","Sci Rep","2020","2020/11/20","PMC7677320","","10.1038/s41598-020-76605-1"
"33194532","In silico predictions on the possible mechanism of action of selected bioactive compounds against breast cancer","Muhammad A, Katsayal BS, Forcados GE, Malami I, Abubakar IB, Kandi AI, Idris AM, Yusuf S, Musa SM, Monday N, Umar ZS.","In Silico Pharmacol. 2020 Nov 9;8(1):4. doi: 10.1007/s40203-020-00057-8. eCollection 2020.","Muhammad A","In Silico Pharmacol","2020","2020/11/16","PMC7652978","","10.1007/s40203-020-00057-8"
"33154531","Clustering of Alzheimer's and Parkinson's disease based on genetic burden of shared molecular mechanisms","Emon MA, Heinson A, Wu P, Domingo-Fernández D, Sood M, Vrooman H, Corvol JC, Scordis P, Hofmann-Apitius M, Fröhlich H.","Sci Rep. 2020 Nov 5;10(1):19097. doi: 10.1038/s41598-020-76200-4.","Emon MA","Sci Rep","2020","2020/11/06","PMC7645798","","10.1038/s41598-020-76200-4"
"33152005","The association of clinical phenotypes to known AD/FTD genetic risk loci and their inter-relationship","Li QS, Tian C; 23andMe Research Team; Hinds D, Seabrook GR.","PLoS One. 2020 Nov 5;15(11):e0241552. doi: 10.1371/journal.pone.0241552. eCollection 2020.","Li QS","PLoS One","2020","2020/11/05","PMC7644002","","10.1371/journal.pone.0241552"
"33138777","A holistic view of mouse enhancer architectures reveals analogous pleiotropic effects and correlation with human disease","Sethi S, Vorontsov IE, Kulakovskiy IV, Greenaway S, Williams J, Makeev VJ, Brown SDM, Simon MM, Mallon AM.","BMC Genomics. 2020 Nov 2;21(1):754. doi: 10.1186/s12864-020-07109-5.","Sethi S","BMC Genomics","2020","2020/11/03","PMC7607678","","10.1186/s12864-020-07109-5"
"33138277","Genome-Wide Association Study of Metamizole-Induced Agranulocytosis in European Populations","Cismaru AL, Rudin D, Ibañez L, Liakoni E, Bonadies N, Kreutz R, Carvajal A, Lucena MI, Martin J, Sancho Ponce E, Molokhia M, Eriksson N, EuDAC Collaborators, Krähenbühl S, Largiadèr CR, Haschke M, Hallberg P, Wadelius M, Amstutz U.","Genes (Basel). 2020 Oct 29;11(11):1275. doi: 10.3390/genes11111275.","Cismaru AL","Genes (Basel)","2020","2020/11/03","PMC7716224","","10.3390/genes11111275"
"33115964","Systemic analyses of expression patterns and clinical features for GIMAPs family members in lung adenocarcinoma","Deng S, Zhang Z, Lu X, Zhou Q, Xia S, Li M.","Aging (Albany NY). 2020 Oct 28;12(20):20413-20431. doi: 10.18632/aging.103836. Epub 2020 Oct 28.","Deng S","Aging (Albany NY)","2020","2020/10/29","PMC7655191","","10.18632/aging.103836"
"33134682","Perturbation-Theory Machine Learning (PTML) Multilabel Model of the ChEMBL Dataset of Preclinical Assays for Antisarcoma Compounds","Cabrera-Andrade A, López-Cortés A, Munteanu CR, Pazos A, Pérez-Castillo Y, Tejera E, Arrasate S, González-Díaz H.","ACS Omega. 2020 Oct 15;5(42):27211-27220. doi: 10.1021/acsomega.0c03356. eCollection 2020 Oct 27.","Cabrera-Andrade A","ACS Omega","2020","2020/11/02","PMC7594149","","10.1021/acsomega.0c03356"
"33329391","Oncology and Pharmacogenomics Insights in Polycystic Ovary Syndrome: An Integrative Analysis","Yumiceba V, López-Cortés A, Pérez-Villa A, Yumiseba I, Guerrero S, García-Cárdenas JM, Armendáriz-Castillo I, Guevara-Ramírez P, Leone PE, Zambrano AK, Paz-Y-Miño C.","Front Endocrinol (Lausanne). 2020 Oct 26;11:585130. doi: 10.3389/fendo.2020.585130. eCollection 2020.","Yumiceba V","Front Endocrinol (Lausanne)","2020","2020/12/17","PMC7729301","","10.3389/fendo.2020.585130"
"33106501","Preclinical validation of therapeutic targets predicted by tensor factorization on heterogeneous graphs","Paliwal S, de Giorgio A, Neil D, Michel JB, Lacoste AM.","Sci Rep. 2020 Oct 26;10(1):18250. doi: 10.1038/s41598-020-74922-z.","Paliwal S","Sci Rep","2020","2020/10/27","PMC7589557","","10.1038/s41598-020-74922-z"
"33106475","Genome-wide association studies of antidepressant class response and treatment-resistant depression","Li QS, Tian C, Hinds D; 23andMe Research Team.","Transl Psychiatry. 2020 Oct 26;10(1):360. doi: 10.1038/s41398-020-01035-6.","Li QS","Transl Psychiatry","2020","2020/10/27","PMC7589471","","10.1038/s41398-020-01035-6"
"33120821","Potential novel proteomic biomarkers for diagnosis of vertebral osteomyelitis identified using an immunomics protein array technique: Two cases reports","Chen CH, Chang IL, Wang SH, Yen HC, Lin JS, Lo SC, Huang CC.","Medicine (Baltimore). 2020 Oct 23;99(43):e22852. doi: 10.1097/MD.0000000000022852.","Chen CH","Medicine (Baltimore)","2020","2020/10/30","PMC7581026","","10.1097/MD.0000000000022852"
"32888428","Genome-wide Study Identifies Association between HLA-B(∗)55:01 and Self-Reported Penicillin Allergy","Krebs K, Bovijn J, Zheng N, Lepamets M, Censin JC, Jürgenson T, Särg D, Abner E, Laisk T, Luo Y, Skotte L, Geller F, Feenstra B, Wang W, Auton A; 23andMe Research Team; Raychaudhuri S, Esko T, Metspalu A, Laur S, Roden DM, Wei WQ, Holmes MV, Lindgren CM, Phillips EJ, Mägi R, Milani L, Fadista J.","Am J Hum Genet. 2020 Oct 1;107(4):612-621. doi: 10.1016/j.ajhg.2020.08.008. Epub 2020 Sep 3.","Krebs K","Am J Hum Genet","2020","2020/09/05","PMC7536643","","10.1016/j.ajhg.2020.08.008"
"32925869","A Systematic Pharmacology and In Vitro Study to Identify the Role of the Active Compounds of Achyranthes bidentata in the Treatment of Osteoarthritis","Chen Z, Wu G, Zheng R.","Med Sci Monit. 2020 Sep 14;26:e925545. doi: 10.12659/MSM.925545.","Chen Z","Med Sci Monit","2020","2020/09/14","PMC7513678","","10.12659/MSM.925545"
"32879140","Multiomics dissection of molecular regulatory mechanisms underlying autoimmune-associated noncoding SNPs","Chen XF, Guo MR, Duan YY, Jiang F, Wu H, Dong SS, Zhou XR, Thynn HN, Liu CC, Zhang L, Guo Y, Yang TL.","JCI Insight. 2020 Sep 3;5(17):e136477. doi: 10.1172/jci.insight.136477.","Chen XF","JCI Insight","2020","2020/09/04","PMC7526455","","10.1172/jci.insight.136477"
"32877430","TargetDB: A target information aggregation tool and tractability predictor","De Cesco S, Davis JB, Brennan PE.","PLoS One. 2020 Sep 2;15(9):e0232644. doi: 10.1371/journal.pone.0232644. eCollection 2020.","De Cesco S","PLoS One","2020","2020/09/03","PMC7467329","","10.1371/journal.pone.0232644"
"32440005","Extending the small-molecule similarity principle to all levels of biology with the Chemical Checker","Duran-Frigola M, Pauls E, Guitart-Pla O, Bertoni M, Alcalde V, Amat D, Juan-Blanco T, Aloy P.","Nat Biotechnol. 2020 Sep;38(9):1087-1096. doi: 10.1038/s41587-020-0502-7. Epub 2020 May 18.","Duran-Frigola M","Nat Biotechnol","2020","2020/05/23","PMC7616951","EMS118060","10.1038/s41587-020-0502-7"
"32824125","Advances in Genomics for Drug Development","Spreafico R, Soriaga LB, Grosse J, Virgin HW, Telenti A.","Genes (Basel). 2020 Aug 15;11(8):942. doi: 10.3390/genes11080942.","Spreafico R","Genes (Basel)","2020","2020/08/23","PMC7465049","","10.3390/genes11080942"
"32437556","ThETA: transcriptome-driven efficacy estimates for gene-based TArget discovery","Failli M, Paananen J, Fortino V.","Bioinformatics. 2020 Aug 15;36(14):4214-4216. doi: 10.1093/bioinformatics/btaa518.","Failli M","Bioinformatics","2020","2020/05/22","PMC7390989","","10.1093/bioinformatics/btaa518"
"32645448","Machine learning and AI-based approaches for bioactive ligand discovery and GPCR-ligand recognition","Raschka S, Kaufman B.","Methods. 2020 Aug 1;180:89-110. doi: 10.1016/j.ymeth.2020.06.016. Epub 2020 Jul 6.","Raschka S","Methods","2020","2020/07/10","PMC8457393","NIHMS1739938","10.1016/j.ymeth.2020.06.016"
"32009195","Pharmacogenetic investigation of efficacy response to mepolizumab in eosinophilic granulomatosis with polyangiitis","Condreay LD, Parham LR, Qu XA, Steinfeld J, Wechsler ME, Raby BA, Yancey SW, Ghosh S.","Rheumatol Int. 2020 Aug;40(8):1301-1307. doi: 10.1007/s00296-020-04523-6. Epub 2020 Feb 3.","Condreay LD","Rheumatol Int","2020","2020/02/04","PMC7316687","","10.1007/s00296-020-04523-6"
"32736569","A modular framework for the development of targeted Covid-19 blood transcript profiling panels","Rinchai D, Syed Ahamed Kabeer B, Toufiq M, Tatari-Calderone Z, Deola S, Brummaier T, Garand M, Branco R, Baldwin N, Alfaki M, Altman MC, Ballestrero A, Bassetti M, Zoppoli G, De Maria A, Tang B, Bedognetti D, Chaussabel D.","J Transl Med. 2020 Jul 31;18(1):291. doi: 10.1186/s12967-020-02456-z.","Rinchai D","J Transl Med","2020","2020/08/02","PMC7393249","","10.1186/s12967-020-02456-z"
"32775437","Associated Targets of the Antioxidant Cardioprotection of Ganoderma lucidum in Diabetic Cardiomyopathy by Using Open Targets Platform: A Systematic Review","Shaher F, Qiu H, Wang S, Hu Y, Wang W, Zhang Y, Wei Y, Al-Ward H, Abdulghani MAM, Alenezi SK, Baldi S, Zhou S.","Biomed Res Int. 2020 Jul 25;2020:7136075. doi: 10.1155/2020/7136075. eCollection 2020.","Shaher F","Biomed Res Int","2020","2020/08/11","PMC7397440","","10.1155/2020/7136075"
"32699280","Rapid, deep and precise profiling of the plasma proteome with multi-nanoparticle protein corona","Blume JE, Manning WC, Troiano G, Hornburg D, Figa M, Hesterberg L, Platt TL, Zhao X, Cuaresma RA, Everley PA, Ko M, Liou H, Mahoney M, Ferdosi S, Elgierari EM, Stolarczyk C, Tangeysh B, Xia H, Benz R, Siddiqui A, Carr SA, Ma P, Langer R, Farias V, Farokhzad OC.","Nat Commun. 2020 Jul 22;11(1):3662. doi: 10.1038/s41467-020-17033-7.","Blume JE","Nat Commun","2020","2020/07/24","PMC7376165","","10.1038/s41467-020-17033-7"
"32665031","PWAS: proteome-wide association study-linking genes and phenotypes by functional variation in proteins","Brandes N, Linial N, Linial M.","Genome Biol. 2020 Jul 14;21(1):173. doi: 10.1186/s13059-020-02089-x.","Brandes N","Genome Biol","2020","2020/07/16","PMC7386203","","10.1186/s13059-020-02089-x"
"38116301","Challenges and Opportunities in Statistics and Data Science: Ten Research Areas","He X, Lin X.","Harv Data Sci Rev. 2020 Summer;2(3):10.1162/99608f92.95388fcb. doi: 10.1162/99608f92.95388fcb. Epub 2020 Sep 30.","He X","Harv Data Sci Rev","2020","2023/12/20","PMC10730109","NIHMS1908493","10.1162/99608f92.95388fcb"
"32612205","Genome-wide investigation of gene-cancer associations for the prediction of novel therapeutic targets in oncology","Bazaga A, Leggate D, Weisser H.","Sci Rep. 2020 Jul 1;10(1):10787. doi: 10.1038/s41598-020-67846-1.","Bazaga A","Sci Rep","2020","2020/07/03","PMC7330039","","10.1038/s41598-020-67846-1"
"32122231","ncRPheno: a comprehensive database platform for identification and validation of disease related noncoding RNAs","Zhang W, Yao G, Wang J, Yang M, Wang J, Zhang H, Li W.","RNA Biol. 2020 Jul;17(7):943-955. doi: 10.1080/15476286.2020.1737441. Epub 2020 Mar 26.","Zhang W","RNA Biol","2020","2020/03/04","PMC7549653","","10.1080/15476286.2020.1737441"
"32604718","Molecular Characterization of Astrocytoma Progression Towards Secondary Glioblastomas Utilizing Patient-Matched Tumor Pairs","Seifert M, Schackert G, Temme A, Schröck E, Deutsch A, Klink B.","Cancers (Basel). 2020 Jun 26;12(6):1696. doi: 10.3390/cancers12061696.","Seifert M","Cancers (Basel)","2020","2020/07/02","PMC7352509","","10.3390/cancers12061696"
"32637407","Decoding the Role of Sphingosine-1-Phosphate in Asthma and Other Respiratory System Diseases Using Next Generation Knowledge Discovery Platforms Coupled With Luminex Multiple Analyte Profiling Technology","Bahlas S, Damiati LA, Al-Hazmi AS, Pushparaj PN.","Front Cell Dev Biol. 2020 Jun 19;8:444. doi: 10.3389/fcell.2020.00444. eCollection 2020.","Bahlas S","Front Cell Dev Biol","2020","2020/07/09","PMC7317666","","10.3389/fcell.2020.00444"
"32612856","Heparin-Binding Protein: A Novel Biomarker Linking Four Different Cardiovascular Diseases","Cai Y, Zhang X, Shen J, Jiang B, Hu D, Zhao M.","Cardiol Res Pract. 2020 Jun 15;2020:9575373. doi: 10.1155/2020/9575373. eCollection 2020.","Cai Y","Cardiol Res Pract","2020","2020/07/03","PMC7312699","","10.1155/2020/9575373"
"32542027","Semantic text mining in early drug discovery for type 2 diabetes","Hansson LK, Hansen RB, Pletscher-Frankild S, Berzins R, Hansen DH, Madsen D, Christensen SB, Christiansen MR, Boulund U, Wolf XA, Kjærulff SK, van de Bunt M, Tulin S, Jensen TS, Wernersson R, Jensen JN.","PLoS One. 2020 Jun 15;15(6):e0233956. doi: 10.1371/journal.pone.0233956. eCollection 2020.","Hansson LK","PLoS One","2020","2020/06/17","PMC7295186","","10.1371/journal.pone.0233956"
