PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34035472","Identifying nootropic drug targets via large-scale cognitive GWAS and transcriptomics","Lam M, Chen CY, Ge T, Xia Y, Hill DW, Trampush JW, Yu J, Knowles E, Davies G, Stahl EA, Huckins L, Liewald DC, Djurovic S, Melle I, Christoforou A, Reinvang I, DeRosse P, Lundervold AJ, Steen VM, Espeseth T, Räikkönen K, Widen E, Palotie A, Eriksson JG, Giegling I, Konte B, Hartmann AM, Roussos P, Giakoumaki S, Burdick KE, Payton A, Ollier W, Chiba-Falek O, Koltai DC, Need AC, Cirulli ET, Voineskos AN, Stefanis NC, Avramopoulos D, Hatzimanolis A, Smyrnis N, Bilder RM, Freimer NB, Cannon TD, London E, Poldrack RA, Sabb FW, Congdon E, Conley ED, Scult MA, Dickinson D, Straub RE, Donohoe G, Morris D, Corvin A, Gill M, Hariri AR, Weinberger DR, Pendleton N, Bitsios P, Rujescu D, Lahti J, Le Hellard S, Keller MC, Andreassen OA, Deary IJ, Glahn DC, Huang H, Liu C, Malhotra AK, Lencz T.","Neuropsychopharmacology. 2021 Sep;46(10):1788-1801. doi: 10.1038/s41386-021-01023-4. Epub 2021 May 25.","Lam M","Neuropsychopharmacology","2021","2021/05/26","PMC8357785","","10.1038/s41386-021-01023-4"
"34447939","Will the chemical probes please stand up?","Škuta C, Southan C, Bartůněk P.","RSC Med Chem. 2021 Jul 16;12(8):1428-1441. doi: 10.1039/d1md00138h. eCollection 2021 Aug 18.","Škuta C","RSC Med Chem","2021","2021/08/27","PMC8372204","","10.1039/d1md00138h"
"34359681","Transcriptomics-Based Phenotypic Screening Supports Drug Discovery in Human Glioblastoma Cells","Shapovalov V, Kopanitsa L, Pruteanu LL, Ladds G, Bailey DS.","Cancers (Basel). 2021 Jul 27;13(15):3780. doi: 10.3390/cancers13153780.","Shapovalov V","Cancers (Basel)","2021","2021/08/07","PMC8345128","","10.3390/cancers13153780"
"34367930","Hypotheses and facts for genetic factors related to severe COVID-19","Kotsev SV, Miteva D, Krayselska S, Shopova M, Pishmisheva-Peleva M, Stanilova SA, Velikova T.","World J Virol. 2021 Jul 25;10(4):137-155. doi: 10.5501/wjv.v10.i4.137.","Kotsev SV","World J Virol","2021","2021/08/09","PMC8316875","","10.5501/wjv.v10.i4.137"
"34083538","Crowdsourced mapping of unexplored target space of kinase inhibitors","Cichońska A, Ravikumar B, Allaway RJ, Wan F, Park S, Isayev O, Li S, Mason M, Lamb A, Tanoli Z, Jeon M, Kim S, Popova M, Capuzzi S, Zeng J, Dang K, Koytiger G, Kang J, Wells CI, Willson TM; IDG-DREAM Drug-Kinase Binding Prediction Challenge Consortium; Oprea TI, Schlessinger A, Drewry DH, Stolovitzky G, Wennerberg K, Guinney J, Aittokallio T.","Nat Commun. 2021 Jun 3;12(1):3307. doi: 10.1038/s41467-021-23165-1.","Cichońska A","Nat Commun","2021","2021/06/04","PMC8175708","","10.1038/s41467-021-23165-1"
"34034817","PhenCards: a data resource linking human phenotype information to biomedical knowledge","Havrilla JM, Liu C, Dong X, Weng C, Wang K.","Genome Med. 2021 May 25;13(1):91. doi: 10.1186/s13073-021-00909-8.","Havrilla JM","Genome Med","2021","2021/05/26","PMC8147460","","10.1186/s13073-021-00909-8"
"33886554","Constitutive G protein coupling profiles of understudied orphan GPCRs","Lu S, Jang W, Inoue A, Lambert NA.","PLoS One. 2021 Apr 22;16(4):e0247743. doi: 10.1371/journal.pone.0247743. eCollection 2021.","Lu S","PLoS One","2021","2021/04/22","PMC8062009","","10.1371/journal.pone.0247743"
"33836003","High ELF4 expression in human cancers is associated with worse disease outcomes and increased resistance to anticancer drugs","Kafita D, Daka V, Nkhoma P, Zulu M, Zulu E, Tembo R, Ngwira Z, Mwaba F, Sinkala M, Munsaka S.","PLoS One. 2021 Apr 9;16(4):e0248984. doi: 10.1371/journal.pone.0248984. eCollection 2021.","Kafita D","PLoS One","2021","2021/04/09","PMC8034723","","10.1371/journal.pone.0248984"
"32055842","Exploration of databases and methods supporting drug repurposing: a comprehensive survey","Tanoli Z, Seemab U, Scherer A, Wennerberg K, Tang J, Vähä-Koskela M.","Brief Bioinform. 2021 Mar 22;22(2):1656-1678. doi: 10.1093/bib/bbaa003.","Tanoli Z","Brief Bioinform","2021","2020/02/15","PMC7986597","","10.1093/bib/bbaa003"
"33808029","Bioinformatic Analysis of Structure and Function of LIM Domains of Human Zyxin Family Proteins","Siddiqui MQ, Badmalia MD, Patel TR.","Int J Mol Sci. 2021 Mar 5;22(5):2647. doi: 10.3390/ijms22052647.","Siddiqui MQ","Int J Mol Sci","2021","2021/04/03","PMC7961639","","10.3390/ijms22052647"
"33307546","Genetic mechanisms of critical illness in COVID-19","Pairo-Castineira E, Clohisey S, Klaric L, Bretherick AD, Rawlik K, Pasko D, Walker S, Parkinson N, Fourman MH, Russell CD, Furniss J, Richmond A, Gountouna E, Wrobel N, Harrison D, Wang B, Wu Y, Meynert A, Griffiths F, Oosthuyzen W, Kousathanas A, Moutsianas L, Yang Z, Zhai R, Zheng C, Grimes G, Beale R, Millar J, Shih B, Keating S, Zechner M, Haley C, Porteous DJ, Hayward C, Yang J, Knight J, Summers C, Shankar-Hari M, Klenerman P, Turtle L, Ho A, Moore SC, Hinds C, Horby P, Nichol A, Maslove D, Ling L, McAuley D, Montgomery H, Walsh T, Pereira AC, Renieri A; GenOMICC Investigators; ISARIC4C Investigators; COVID-19 Human Genetics Initiative; 23andMe Investigators; BRACOVID Investigators; Gen-COVID Investigators; Shen X, Ponting CP, Fawkes A, Tenesa A, Caulfield M, Scott R, Rowan K, Murphy L, Openshaw PJM, Semple MG, Law A, Vitart V, Wilson JF, Baillie JK.","Nature. 2021 Mar;591(7848):92-98. doi: 10.1038/s41586-020-03065-y. Epub 2020 Dec 11.","Pairo-Castineira E","Nature","2021","2020/12/11","","","10.1038/s41586-020-03065-y"
"31950972","Machine learning approaches and databases for prediction of drug-target interaction: a survey paper","Bagherian M, Sabeti E, Wang K, Sartor MA, Nikolovska-Coleska Z, Najarian K.","Brief Bioinform. 2021 Jan 18;22(1):247-269. doi: 10.1093/bib/bbz157.","Bagherian M","Brief Bioinform","2021","2020/01/18","PMC7820849","","10.1093/bib/bbz157"
"33237278","Integration of the Drug-Gene Interaction Database (DGIdb 4.0) with open crowdsource efforts","Freshour SL, Kiwala S, Cotto KC, Coffman AC, McMichael JF, Song JJ, Griffith M, Griffith OL, Wagner AH.","Nucleic Acids Res. 2021 Jan 8;49(D1):D1144-D1151. doi: 10.1093/nar/gkaa1084.","Freshour SL","Nucleic Acids Res","2021","2020/11/25","PMC7778926","","10.1093/nar/gkaa1084"
"33211854","RCSB Protein Data Bank: powerful new tools for exploring 3D structures of biological macromolecules for basic and applied research and education in fundamental biology, biomedicine, biotechnology, bioengineering and energy sciences","Burley SK, Bhikadiya C, Bi C, Bittrich S, Chen L, Crichlow GV, Christie CH, Dalenberg K, Di Costanzo L, Duarte JM, Dutta S, Feng Z, Ganesan S, Goodsell DS, Ghosh S, Green RK, Guranović V, Guzenko D, Hudson BP, Lawson CL, Liang Y, Lowe R, Namkoong H, Peisach E, Persikova I, Randle C, Rose A, Rose Y, Sali A, Segura J, Sekharan M, Shao C, Tao YP, Voigt M, Westbrook JD, Young JY, Zardecki C, Zhuravleva M.","Nucleic Acids Res. 2021 Jan 8;49(D1):D437-D451. doi: 10.1093/nar/gkaa1038.","Burley SK","Nucleic Acids Res","2021","2020/11/19","PMC7779003","","10.1093/nar/gkaa1038"
"33196847","Open Targets Platform: supporting systematic drug-target identification and prioritisation","Ochoa D, Hercules A, Carmona M, Suveges D, Gonzalez-Uriarte A, Malangone C, Miranda A, Fumis L, Carvalho-Silva D, Spitzer M, Baker J, Ferrer J, Raies A, Razuvayevskaya O, Faulconbridge A, Petsalaki E, Mutowo P, Machlitt-Northen S, Peat G, McAuley E, Ong CK, Mountjoy E, Ghoussaini M, Pierleoni A, Papa E, Pignatelli M, Koscielny G, Karim M, Schwartzentruber J, Hulcoop DG, Dunham I, McDonagh EM.","Nucleic Acids Res. 2021 Jan 8;49(D1):D1302-D1310. doi: 10.1093/nar/gkaa1027.","Ochoa D","Nucleic Acids Res","2021","2020/11/16","PMC7779013","","10.1093/nar/gkaa1027"
"33156327","TCRD and Pharos 2021: mining the human proteome for disease biology","Sheils TK, Mathias SL, Kelleher KJ, Siramshetty VB, Nguyen DT, Bologa CG, Jensen LJ, Vidović D, Koleti A, Schürer SC, Waller A, Yang JJ, Holmes J, Bocci G, Southall N, Dharkar P, Mathé E, Simeonov A, Oprea TI.","Nucleic Acids Res. 2021 Jan 8;49(D1):D1334-D1346. doi: 10.1093/nar/gkaa993.","Sheils TK","Nucleic Acids Res","2021","2020/11/06","PMC7778974","","10.1093/nar/gkaa993"
"33151287","DrugCentral 2021 supports drug discovery and repositioning","Avram S, Bologa CG, Holmes J, Bocci G, Wilson TB, Nguyen DT, Curpan R, Halip L, Bora A, Yang JJ, Knockel J, Sirimulla S, Ursu O, Oprea TI.","Nucleic Acids Res. 2021 Jan 8;49(D1):D1160-D1169. doi: 10.1093/nar/gkaa997.","Avram S","Nucleic Acids Res","2021","2020/11/05","PMC7779058","","10.1093/nar/gkaa997"
"33079988","The Dark Kinase Knowledgebase: an online compendium of knowledge and experimental results of understudied kinases","Berginski ME, Moret N, Liu C, Goldfarb D, Sorger PK, Gomez SM.","Nucleic Acids Res. 2021 Jan 8;49(D1):D529-D535. doi: 10.1093/nar/gkaa853.","Berginski ME","Nucleic Acids Res","2021","2020/10/20","PMC7778917","","10.1093/nar/gkaa853"
"34046605","Towards a RIOK2 chemical probe: cellular potency improvement of a selective 2-(acylamino)pyridine series","Wang CB, Lorente-Macías Á, Wells C, Pickett JE, Picado A, Zuercher WJ, Axtman AD.","RSC Med Chem. 2020 Nov 11;12(1):129-136. doi: 10.1039/d0md00292e. eCollection 2021 Jan 1.","Wang CB","RSC Med Chem","2020","2021/05/28","PMC8130602","","10.1039/d0md00292e"
"32928870","Deciphering the Plasma Proteome of Type 2 Diabetes","Elhadad MA, Jonasson C, Huth C, Wilson R, Gieger C, Matias P, Grallert H, Graumann J, Gailus-Durner V, Rathmann W, von Toerne C, Hauck SM, Koenig W, Sinner MF, Oprea TI, Suhre K, Thorand B, Hveem K, Peters A, Waldenberger M.","Diabetes. 2020 Dec;69(12):2766-2778. doi: 10.2337/db20-0296. Epub 2020 Sep 14.","Elhadad MA","Diabetes","2020","2020/09/15","PMC7679779","","10.2337/db20-0296"
"31774113","An omics perspective on drug target discovery platforms","Paananen J, Fortino V.","Brief Bioinform. 2020 Dec 1;21(6):1937-1953. doi: 10.1093/bib/bbz122.","Paananen J","Brief Bioinform","2020","2019/11/28","PMC7711264","","10.1093/bib/bbz122"
"33261099","An Automated Functional Annotation Pipeline That Rapidly Prioritizes Clinically Relevant Genes for Autism Spectrum Disorder","Veatch OJ, Butler MG, Elsea SH, Malow BA, Sutcliffe JS, Moore JH.","Int J Mol Sci. 2020 Nov 27;21(23):9029. doi: 10.3390/ijms21239029.","Veatch OJ","Int J Mol Sci","2020","2020/12/02","PMC7734579","","10.3390/ijms21239029"
"33214619","Moving targets in drug discovery","Zdrazil B, Richter L, Brown N, Guha R.","Sci Rep. 2020 Nov 19;10(1):20213. doi: 10.1038/s41598-020-77033-x.","Zdrazil B","Sci Rep","2020","2020/11/20","PMC7677539","","10.1038/s41598-020-77033-x"
"33183223","Quantitative Structure-Mutation-Activity Relationship Tests (QSMART) model for protein kinase inhibitor response prediction","Huang LC, Yeung W, Wang Y, Cheng H, Venkat A, Li S, Ma P, Rasheed K, Kannan N.","BMC Bioinformatics. 2020 Nov 12;21(1):520. doi: 10.1186/s12859-020-03842-6.","Huang LC","BMC Bioinformatics","2020","2020/11/13","PMC7664030","","10.1186/s12859-020-03842-6"
"33173863","A Workflow of Integrated Resources to Catalyze Network Pharmacology Driven COVID-19 Research","Zahoránszky-Kőhalmi G, Siramshetty VB, Kumar P, Gurumurthy M, Grillo B, Mathew B, Metaxatos D, Backus M, Mierzwa T, Simon R, Grishagin I, Brovold L, Mathé EA, Hall MD, Michael SG, Godfrey AG, Mestres J, Jensen LJ, Oprea TI.","bioRxiv [Preprint]. 2020 Nov 5:2020.11.04.369041. doi: 10.1101/2020.11.04.369041.","Zahoránszky-Kőhalmi G","bioRxiv","2020","2020/11/11","PMC7654851","","10.1101/2020.11.04.369041"
"33205077","The Clinical Kinase Index: A Method to Prioritize Understudied Kinases as Drug Targets for the Treatment of Cancer","Essegian D, Khurana R, Stathias V, Schürer SC.","Cell Rep Med. 2020 Oct 20;1(7):100128. doi: 10.1016/j.xcrm.2020.100128. eCollection 2020 Oct 20.","Essegian D","Cell Rep Med","2020","2020/11/18","PMC7659504","","10.1016/j.xcrm.2020.100128"
"32985588","PKIS deep dive yields a chemical starting point for dark kinases and a cell active BRSK2 inhibitor","Tamir TY, Drewry DH, Wells C, Major MB, Axtman AD.","Sci Rep. 2020 Sep 28;10(1):15826. doi: 10.1038/s41598-020-72869-9.","Tamir TY","Sci Rep","2020","2020/09/28","PMC7522982","","10.1038/s41598-020-72869-9"
"32879140","Multiomics dissection of molecular regulatory mechanisms underlying autoimmune-associated noncoding SNPs","Chen XF, Guo MR, Duan YY, Jiang F, Wu H, Dong SS, Zhou XR, Thynn HN, Liu CC, Zhang L, Guo Y, Yang TL.","JCI Insight. 2020 Sep 3;5(17):e136477. doi: 10.1172/jci.insight.136477.","Chen XF","JCI Insight","2020","2020/09/04","PMC7526455","","10.1172/jci.insight.136477"
"32877430","TargetDB: A target information aggregation tool and tractability predictor","De Cesco S, Davis JB, Brennan PE.","PLoS One. 2020 Sep 2;15(9):e0232644. doi: 10.1371/journal.pone.0232644. eCollection 2020.","De Cesco S","PLoS One","2020","2020/09/03","PMC7467329","","10.1371/journal.pone.0232644"
"32796402","A novel screening approach comparing kinase activity of small molecule inhibitors with similar molecular structures and distinct biologic effects in triple-negative breast cancer to identify targetable signaling pathways","Matossian MD, Burks HE, Elliott S, Hoang VT, Zuercher WJ, Wells C, Drewry DH, Kapadia N, Chang T, Yan T, Windsor GO, Nguyen K, Fang F, Nephew KP, Buechlein A, Rusch DB, Sabol RA, Ucar DA, Zabaleta J, Miele L, Bunnell BA, Collins-Burow BM, Burow ME.","Anticancer Drugs. 2020 Sep;31(8):759-775. doi: 10.1097/CAD.0000000000000962.","Matossian MD","Anticancer Drugs","2020","2020/08/16","PMC8092417","NIHMS1598013","10.1097/CAD.0000000000000962"
"32440005","Extending the small-molecule similarity principle to all levels of biology with the Chemical Checker","Duran-Frigola M, Pauls E, Guitart-Pla O, Bertoni M, Alcalde V, Amat D, Juan-Blanco T, Aloy P.","Nat Biotechnol. 2020 Sep;38(9):1087-1096. doi: 10.1038/s41587-020-0502-7. Epub 2020 May 18.","Duran-Frigola M","Nat Biotechnol","2020","2020/05/23","PMC7616951","EMS118060","10.1038/s41587-020-0502-7"
"32814578","Large-scale discovery of male reproductive tract-specific genes through analysis of RNA-seq datasets","Robertson MJ, Kent K, Tharp N, Nozawa K, Dean L, Mathew M, Grimm SL, Yu Z, Légaré C, Fujihara Y, Ikawa M, Sullivan R, Coarfa C, Matzuk MM, Garcia TX.","BMC Biol. 2020 Aug 19;18(1):103. doi: 10.1186/s12915-020-00826-z.","Robertson MJ","BMC Biol","2020","2020/08/21","PMC7436996","","10.1186/s12915-020-00826-z"
"32437556","ThETA: transcriptome-driven efficacy estimates for gene-based TArget discovery","Failli M, Paananen J, Fortino V.","Bioinformatics. 2020 Aug 15;36(14):4214-4216. doi: 10.1093/bioinformatics/btaa518.","Failli M","Bioinformatics","2020","2020/05/22","PMC7390989","","10.1093/bioinformatics/btaa518"
"31190075","Sepsis in the era of data-driven medicine: personalizing risks, diagnoses, treatments and prognoses","Liu AC, Patel K, Vunikili RD, Johnson KW, Abdu F, Belman SK, Glicksberg BS, Tandale P, Fontanez R, Mathew OK, Kasarskis A, Mukherjee P, Subramanian L, Dudley JT, Shameer K.","Brief Bioinform. 2020 Jul 15;21(4):1182-1195. doi: 10.1093/bib/bbz059.","Liu AC","Brief Bioinform","2020","2019/06/14","PMC8179509","","10.1093/bib/bbz059"
"32668240","Systematic Characterization of Recurrent Genomic Alterations in Cyclin-Dependent Kinases Reveals Potential Therapeutic Strategies for Cancer Treatment","Shan W, Yuan J, Hu Z, Jiang J, Wang Y, Loo N, Fan L, Tang Z, Zhang T, Xu M, Pan Y, Lu J, Long M, Tanyi JL, Montone KT, Fan Y, Hu X, Zhang Y, Zhang L.","Cell Rep. 2020 Jul 14;32(2):107884. doi: 10.1016/j.celrep.2020.107884.","Shan W","Cell Rep","2020","2020/07/16","PMC7391471","NIHMS1612488","10.1016/j.celrep.2020.107884"
"32369553","Towards the routine use of in silico screenings for drug discovery using metabolic modelling","Bintener T, Pacheco MP, Sauter T.","Biochem Soc Trans. 2020 Jun 30;48(3):955-969. doi: 10.1042/BST20190867.","Bintener T","Biochem Soc Trans","2020","2020/05/06","PMC7329353","","10.1042/BST20190867"
"32356548","QSAR without borders","Muratov EN, Bajorath J, Sheridan RP, Tetko IV, Filimonov D, Poroikov V, Oprea TI, Baskin II, Varnek A, Roitberg A, Isayev O, Curtarolo S, Fourches D, Cohen Y, Aspuru-Guzik A, Winkler DA, Agrafiotis D, Cherkasov A, Tropsha A.","Chem Soc Rev. 2020 Jun 7;49(11):3525-3564. doi: 10.1039/d0cs00098a. Epub 2020 May 1.","Muratov EN","Chem Soc Rev","2020","2020/05/02","PMC8008490","NIHMS1668863","10.1039/d0cs00098a"
"32596483","Applications of single-cell sequencing for the field of otolaryngology: A contemporary review","Pyle MP, Hoa M.","Laryngoscope Investig Otolaryngol. 2020 Apr 27;5(3):404-431. doi: 10.1002/lio2.388. eCollection 2020 Jun.","Pyle MP","Laryngoscope Investig Otolaryngol","2020","2020/06/30","PMC7314468","","10.1002/lio2.388"
"32277816","EnrichrBot: Twitter bot tracking tweets about human genes","Bartal A, Lachmann A, Clarke DJB, Seiden AH, Jagodnik KM, Ma'ayan A.","Bioinformatics. 2020 Jun 1;36(12):3932-3934. doi: 10.1093/bioinformatics/btaa240.","Bartal A","Bioinformatics","2020","2020/04/12","PMC7320605","","10.1093/bioinformatics/btaa240"
"31898878","How to Illuminate the Druggable Genome Using Pharos","Sheils T, Mathias SL, Siramshetty VB, Bocci G, Bologa CG, Yang JJ, Waller A, Southall N, Nguyen DT, Oprea TI.","Curr Protoc Bioinformatics. 2020 Mar;69(1):e92. doi: 10.1002/cpbi.92.","Sheils T","Curr Protoc Bioinformatics","2020","2020/01/04","PMC7818358","NIHMS1655423","10.1002/cpbi.92"
"31863461","Novel approaches leading towards peptide GPCR de-orphanisation","Hauser AS, Gloriam DE, Bräuner-Osborne H, Foster SR.","Br J Pharmacol. 2020 Mar;177(5):961-968. doi: 10.1111/bph.14950. Epub 2020 Feb 3.","Hauser AS","Br J Pharmacol","2020","2019/12/22","PMC7042120","","10.1111/bph.14950"
"31836861","Therapies for rare diseases: therapeutic modalities, progress and challenges ahead","Tambuyzer E, Vandendriessche B, Austin CP, Brooks PJ, Larsson K, Miller Needleman KI, Valentine J, Davies K, Groft SC, Preti R, Oprea TI, Prunotto M.","Nat Rev Drug Discov. 2020 Feb;19(2):93-111. doi: 10.1038/s41573-019-0049-9. Epub 2019 Dec 13.","Tambuyzer E","Nat Rev Drug Discov","2020","2019/12/15","","","10.1038/s41573-019-0049-9"
"33430980","SmartGraph: a network pharmacology investigation platform","Zahoránszky-Kőhalmi G, Sheils T, Oprea TI.","J Cheminform. 2020 Jan 21;12(1):5. doi: 10.1186/s13321-020-0409-9.","Zahoránszky-Kőhalmi G","J Cheminform","2020","2021/01/12","PMC6974502","","10.1186/s13321-020-0409-9"
"31647099","Pathway Commons 2019 Update: integration, analysis and exploration of pathway data","Rodchenkov I, Babur O, Luna A, Aksoy BA, Wong JV, Fong D, Franz M, Siper MC, Cheung M, Wrana M, Mistry H, Mosier L, Dlin J, Wen Q, O'Callaghan C, Li W, Elder G, Smith PT, Dallago C, Cerami E, Gross B, Dogrusoz U, Demir E, Bader GD, Sander C.","Nucleic Acids Res. 2020 Jan 8;48(D1):D489-D497. doi: 10.1093/nar/gkz946.","Rodchenkov I","Nucleic Acids Res","2020","2019/10/25","PMC7145667","","10.1093/nar/gkz946"
"31769676","ROBOKOP KG and KGB: Integrated Knowledge Graphs from Federated Sources","Bizon C, Cox S, Balhoff J, Kebede Y, Wang P, Morton K, Fecho K, Tropsha A.","J Chem Inf Model. 2019 Dec 23;59(12):4968-4973. doi: 10.1021/acs.jcim.9b00683. Epub 2019 Dec 12.","Bizon C","J Chem Inf Model","2019","2019/11/27","PMC11646564","NIHMS2035816","10.1021/acs.jcim.9b00683"
"31920542","Single Cell and Single Nucleus RNA-Seq Reveal Cellular Heterogeneity and Homeostatic Regulatory Networks in Adult Mouse Stria Vascularis","Korrapati S, Taukulis I, Olszewski R, Pyle M, Gu S, Singh R, Griffiths C, Martin D, Boger E, Morell RJ, Hoa M.","Front Mol Neurosci. 2019 Dec 20;12:316. doi: 10.3389/fnmol.2019.00316. eCollection 2019.","Korrapati S","Front Mol Neurosci","2019","2020/01/11","PMC6933021","","10.3389/fnmol.2019.00316"
"31270560","Exploring the dark genome: implications for precision medicine","Oprea TI.","Mamm Genome. 2019 Aug;30(7-8):192-200. doi: 10.1007/s00335-019-09809-0. Epub 2019 Jul 4.","Oprea TI","Mamm Genome","2019","2019/07/05","PMC6836689","NIHMS1533598","10.1007/s00335-019-09809-0"
"31285471","Prioritizing target-disease associations with novel safety and efficacy scoring methods","Failli M, Paananen J, Fortino V.","Sci Rep. 2019 Jul 8;9(1):9852. doi: 10.1038/s41598-019-46293-7.","Failli M","Sci Rep","2019","2019/07/10","PMC6614395","","10.1038/s41598-019-46293-7"
"31114885","Geneshot: search engine for ranking genes from arbitrary text queries","Lachmann A, Schilder BM, Wojciechowicz ML, Torre D, Kuleshov MV, Keenan AB, Ma'ayan A.","Nucleic Acids Res. 2019 Jul 2;47(W1):W571-W577. doi: 10.1093/nar/gkz393.","Lachmann A","Nucleic Acids Res","2019","2019/05/23","PMC6602493","","10.1093/nar/gkz393"
"31244651","In Silico Toxicology Data Resources to Support Read-Across and (Q)SAR","Pawar G, Madden JC, Ebbrell D, Firman JW, Cronin MTD.","Front Pharmacol. 2019 Jun 11;10:561. doi: 10.3389/fphar.2019.00561. eCollection 2019.","Pawar G","Front Pharmacol","2019","2019/06/28","PMC6580867","","10.3389/fphar.2019.00561"
"30395160","DrugThatGene: integrative analysis to streamline the identification of druggable genes, pathways and protein complexes from CRISPR screens","Canver MC, Bauer DE, Maeda T, Pinello L.","Bioinformatics. 2019 Jun 1;35(11):1981-1984. doi: 10.1093/bioinformatics/bty913.","Canver MC","Bioinformatics","2019","2018/11/06","PMC6546128","","10.1093/bioinformatics/bty913"
"31076736","Tissue-specific genes as an underutilized resource in drug discovery","Ryaboshapkina M, Hammar M.","Sci Rep. 2019 May 10;9(1):7233. doi: 10.1038/s41598-019-43829-9.","Ryaboshapkina M","Sci Rep","2019","2019/05/12","PMC6510781","","10.1038/s41598-019-43829-9"
"30995217","Predicting synthetic lethal interactions using conserved patterns in protein interaction networks","Benstead-Hume G, Chen X, Hopkins SR, Lane KA, Downs JA, Pearl FMG.","PLoS Comput Biol. 2019 Apr 17;15(4):e1006888. doi: 10.1371/journal.pcbi.1006888. eCollection 2019 Apr.","Benstead-Hume G","PLoS Comput Biol","2019","2019/04/18","PMC6488098","","10.1371/journal.pcbi.1006888"
"30690196","Assessing the public landscape of clinical-stage pharmaceuticals through freely available online databases","Griesenauer RH, Schillebeeckx C, Kinch MS.","Drug Discov Today. 2019 Apr;24(4):1010-1016. doi: 10.1016/j.drudis.2019.01.010. Epub 2019 Jan 25.","Griesenauer RH","Drug Discov Today","2019","2019/01/29","PMC7315808","NIHMS1592354","10.1016/j.drudis.2019.01.010"
"30877270","Using genetic drug-target networks to develop new drug hypotheses for major depressive disorder","Gaspar HA, Gerring Z, Hübel C; Major Depressive Disorder Working Group of the Psychiatric Genomics Consortium; Middeldorp CM, Derks EM, Breen G.","Transl Psychiatry. 2019 Mar 15;9(1):117. doi: 10.1038/s41398-019-0451-4.","Gaspar HA","Transl Psychiatry","2019","2019/03/17","PMC6420656","","10.1038/s41398-019-0451-4"
"30450911","Cytoscape StringApp: Network Analysis and Visualization of Proteomics Data","Doncheva NT, Morris JH, Gorodkin J, Jensen LJ.","J Proteome Res. 2019 Feb 1;18(2):623-632. doi: 10.1021/acs.jproteome.8b00702. Epub 2018 Dec 5.","Doncheva NT","J Proteome Res","2019","2018/11/20","PMC6800166","NIHMS1031331","10.1021/acs.jproteome.8b00702"
"30518210","A Chemoproteomic Strategy for Direct and Proteome-Wide Covalent Inhibitor Target-Site Identification","Browne CM, Jiang B, Ficarro SB, Doctor ZM, Johnson JL, Card JD, Sivakumaren SC, Alexander WM, Yaron TM, Murphy CJ, Kwiatkowski NP, Zhang T, Cantley LC, Gray NS, Marto JA.","J Am Chem Soc. 2019 Jan 9;141(1):191-203. doi: 10.1021/jacs.8b07911. Epub 2018 Dec 20.","Browne CM","J Am Chem Soc","2019","2018/12/07","PMC6487859","NIHMS1024602","10.1021/jacs.8b07911"
"30462303","Open Targets Platform: new developments and updates two years on","Carvalho-Silva D, Pierleoni A, Pignatelli M, Ong C, Fumis L, Karamanis N, Carmona M, Faulconbridge A, Hercules A, McAuley E, Miranda A, Peat G, Spitzer M, Barrett J, Hulcoop DG, Papa E, Koscielny G, Dunham I.","Nucleic Acids Res. 2019 Jan 8;47(D1):D1056-D1065. doi: 10.1093/nar/gky1133.","Carvalho-Silva D","Nucleic Acids Res","2019","2018/11/22","PMC6324073","","10.1093/nar/gky1133"
"30398643","ChEMBL: towards direct deposition of bioassay data","Mendez D, Gaulton A, Bento AP, Chambers J, De Veij M, Félix E, Magariños MP, Mosquera JF, Mutowo P, Nowotka M, Gordillo-Marañón M, Hunter F, Junco L, Mugumbate G, Rodriguez-Lopez M, Atkinson F, Bosc N, Radoux CJ, Segura-Cabrera A, Hersey A, Leach AR.","Nucleic Acids Res. 2019 Jan 8;47(D1):D930-D940. doi: 10.1093/nar/gky1075.","Mendez D","Nucleic Acids Res","2019","2018/11/07","PMC6323927","","10.1093/nar/gky1075"
"30371892","DrugCentral 2018: an update","Ursu O, Holmes J, Bologa CG, Yang JJ, Mathias SL, Stathias V, Nguyen DT, Schürer S, Oprea T.","Nucleic Acids Res. 2019 Jan 8;47(D1):D963-D970. doi: 10.1093/nar/gky963.","Ursu O","Nucleic Acids Res","2019","2018/10/30","PMC6323925","","10.1093/nar/gky963"
"32226726","Ellagic Acid, Kaempferol, and Quercetin from Acacia nilotica: Promising Combined Drug With Multiple Mechanisms of Action","Al-Nour MY, Ibrahim MM, Elsaman T.","Curr Pharmacol Rep. 2019;5(4):255-280. doi: 10.1007/s40495-019-00181-w. Epub 2019 May 14.","Al-Nour MY","Curr Pharmacol Rep","2019","2020/04/01","PMC7100491","","10.1007/s40495-019-00181-w"
"30303482","Context-enriched interactome powered by proteomics helps the identification of novel regulators of macrophage activation","Halu A, Wang JG, Iwata H, Mojcher A, Abib AL, Singh SA, Aikawa M, Sharma A.","Elife. 2018 Oct 10;7:e37059. doi: 10.7554/eLife.37059.","Halu A","Elife","2018","2018/10/11","PMC6179386","","10.7554/eLife.37059"
